clinic_id,month,total_visits,available_doctors,available_nurses,available_beds,power_availability_days,rainfall_mm,avg_temperature_c,source
NGA-030214,2021-09,84,2,6,10,25,120.0,28.8,synthetic_ng_v1
NGA-030214,2021-10,61,2,6,10,23,89.3,29.0,synthetic_ng_v1
NGA-030214,2021-11,61,2,6,10,27,101.5,25.8,synthetic_ng_v1
NGA-030214,2021-12,60,2,6,10,26,59.7,26.5,synthetic_ng_v1
NGA-030214,2022-01,67,2,6,10,23,104.3,27.0,synthetic_ng_v1
NGA-030214,2022-02,80,2,6,10,25,162.5,25.5,synthetic_ng_v1
NGA-030214,2022-03,76,2,6,10,20,63.0,28.6,synthetic_ng_v1
NGA-030214,2022-04,79,2,6,10,21,51.3,28.1,synthetic_ng_v1
NGA-030214,2022-05,86,2,6,10,18,99.0,29.6,synthetic_ng_v1
NGA-030214,2022-06,96,2,6,10,22,157.1,29.9,synthetic_ng_v1
NGA-030214,2022-07,80,2,6,10,25,160.0,25.2,synthetic_ng_v1
NGA-030214,2022-08,81,2,6,10,20,179.2,29.8,synthetic_ng_v1
NGA-030214,2022-09,69,2,6,10,29,125.8,26.9,synthetic_ng_v1
NGA-030214,2022-10,74,2,6,10,26,89.0,27.9,synthetic_ng_v1
NGA-030214,2022-11,76,2,6,10,17,139.5,29.4,synthetic_ng_v1
NGA-030214,2022-12,66,2,6,10,22,107.2,29.6,synthetic_ng_v1
NGA-030214,2023-01,63,2,6,10,24,118.4,31.0,synthetic_ng_v1
NGA-030214,2023-02,79,2,6,10,19,107.1,27.7,synthetic_ng_v1
NGA-030214,2023-03,81,2,6,10,22,103.3,29.6,synthetic_ng_v1
NGA-030214,2023-04,89,2,6,10,29,84.7,30.6,synthetic_ng_v1
NGA-030214,2023-05,77,2,6,10,27,104.9,27.5,synthetic_ng_v1
NGA-030214,2023-06,72,2,6,10,17,155.0,25.0,synthetic_ng_v1
NGA-030214,2023-07,96,2,6,10,18,222.3,27.8,synthetic_ng_v1
NGA-030214,2023-08,80,2,6,10,20,94.8,28.8,synthetic_ng_v1
NGA-030214,2023-09,68,2,6,10,18,131.3,26.9,synthetic_ng_v1
NGA-030214,2023-10,72,2,6,10,26,55.8,25.4,synthetic_ng_v1
NGA-030214,2023-11,69,2,6,10,25,66.2,24.9,synthetic_ng_v1
NGA-030214,2023-12,66,2,6,10,12,56.0,27.9,synthetic_ng_v1
NGA-030214,2024-01,71,2,6,10,25,83.1,30.0,synthetic_ng_v1
NGA-030214,2024-02,86,2,6,10,18,150.9,26.8,synthetic_ng_v1
NGA-030214,2024-03,79,2,6,10,23,121.5,29.6,synthetic_ng_v1
NGA-030214,2024-04,82,2,6,10,17,48.2,26.7,synthetic_ng_v1
NGA-030214,2024-05,87,2,6,10,24,141.1,27.2,synthetic_ng_v1
NGA-030214,2024-06,86,2,6,10,29,114.7,27.4,synthetic_ng_v1
NGA-030214,2024-07,79,2,6,10,20,186.2,31.6,synthetic_ng_v1
NGA-030214,2024-08,84,2,6,10,22,124.0,27.3,synthetic_ng_v1
NGA-030214,2024-09,80,2,6,10,22,136.8,31.7,synthetic_ng_v1
NGA-030214,2024-10,71,2,6,10,25,144.3,27.9,synthetic_ng_v1
NGA-030214,2024-11,65,2,6,10,20,70.2,30.5,synthetic_ng_v1
NGA-030214,2024-12,63,2,6,10,25,71.7,28.3,synthetic_ng_v1
NGA-040538,2020-01,74,2,4,20,28,155.9,25.3,synthetic_ng_v1
NGA-040538,2020-02,74,2,4,20,21,143.2,26.7,synthetic_ng_v1
NGA-040538,2020-03,90,2,4,20,27,103.6,25.6,synthetic_ng_v1
NGA-040538,2020-04,90,2,4,20,19,88.0,28.0,synthetic_ng_v1
NGA-040538,2020-05,92,2,4,20,25,166.5,26.2,synthetic_ng_v1
NGA-040538,2020-06,94,2,4,20,20,87.8,28.7,synthetic_ng_v1
NGA-040538,2020-07,83,2,4,20,21,301.6,25.3,synthetic_ng_v1
NGA-040538,2020-08,71,2,4,20,25,307.9,27.7,synthetic_ng_v1
NGA-040538,2020-09,74,2,4,20,17,236.6,26.9,synthetic_ng_v1
NGA-040538,2020-10,67,2,4,20,28,142.2,29.1,synthetic_ng_v1
NGA-040538,2020-11,60,2,4,20,23,221.6,27.9,synthetic_ng_v1
NGA-040538,2020-12,65,2,4,20,23,153.4,26.5,synthetic_ng_v1
NGA-040538,2021-01,63,2,4,20,22,221.6,28.8,synthetic_ng_v1
NGA-040538,2021-02,73,2,4,20,27,109.6,28.9,synthetic_ng_v1
NGA-040538,2021-03,86,2,4,20,30,82.8,26.1,synthetic_ng_v1
NGA-040538,2021-04,83,2,4,20,16,149.2,26.8,synthetic_ng_v1
NGA-040538,2021-05,85,2,4,20,23,229.0,26.4,synthetic_ng_v1
NGA-040538,2021-06,81,2,4,20,20,146.3,27.5,synthetic_ng_v1
NGA-040538,2021-07,79,2,4,20,24,204.5,26.4,synthetic_ng_v1
NGA-040538,2021-08,62,2,4,20,20,219.8,27.2,synthetic_ng_v1
NGA-040538,2021-09,68,2,4,20,25,233.3,26.0,synthetic_ng_v1
NGA-040538,2021-10,68,2,4,20,28,59.5,26.8,synthetic_ng_v1
NGA-040538,2021-11,67,2,4,20,22,85.3,26.1,synthetic_ng_v1
NGA-040538,2021-12,73,2,4,20,23,130.3,24.4,synthetic_ng_v1
NGA-040538,2022-01,81,2,4,20,29,126.7,25.1,synthetic_ng_v1
NGA-040538,2022-02,86,2,4,20,24,140.0,27.4,synthetic_ng_v1
NGA-040538,2022-03,86,2,4,20,19,101.7,27.0,synthetic_ng_v1
NGA-040538,2022-04,91,2,4,20,20,243.7,27.5,synthetic_ng_v1
NGA-040538,2022-05,74,2,4,20,20,129.0,27.7,synthetic_ng_v1
NGA-040538,2022-06,99,2,4,20,19,174.7,22.9,synthetic_ng_v1
NGA-040538,2022-07,74,2,4,20,30,14.1,24.6,synthetic_ng_v1
NGA-040538,2022-08,81,2,4,20,17,202.5,27.0,synthetic_ng_v1
NGA-040538,2022-09,64,2,4,20,27,224.6,26.0,synthetic_ng_v1
NGA-040538,2022-10,77,2,4,20,18,164.1,25.5,synthetic_ng_v1
NGA-040538,2022-11,62,2,4,20,21,168.8,28.4,synthetic_ng_v1
NGA-040538,2022-12,66,2,4,20,17,0.0,26.5,synthetic_ng_v1
NGA-040538,2023-01,86,2,4,20,30,92.2,27.7,synthetic_ng_v1
NGA-040538,2023-02,75,2,4,20,21,179.3,27.0,synthetic_ng_v1
NGA-040538,2023-03,98,2,4,20,22,112.4,29.2,synthetic_ng_v1
NGA-040538,2023-04,88,2,4,20,18,111.8,26.8,synthetic_ng_v1
NGA-040538,2023-05,87,2,4,20,22,151.0,26.9,synthetic_ng_v1
NGA-040538,2023-06,87,2,4,20,20,286.3,28.2,synthetic_ng_v1
NGA-040538,2023-07,82,2,4,20,24,195.2,29.0,synthetic_ng_v1
NGA-040538,2023-08,83,2,4,20,24,212.4,25.8,synthetic_ng_v1
NGA-040538,2023-09,60,2,4,20,26,174.0,29.0,synthetic_ng_v1
NGA-040538,2023-10,61,2,4,20,23,112.6,30.4,synthetic_ng_v1
NGA-040538,2023-11,66,2,4,20,27,114.9,26.8,synthetic_ng_v1
NGA-040538,2023-12,62,2,4,20,20,120.1,23.6,synthetic_ng_v1
NGA-040538,2024-01,63,2,4,20,29,179.4,27.6,synthetic_ng_v1
NGA-040538,2024-02,86,2,4,20,20,169.2,27.2,synthetic_ng_v1
NGA-040538,2024-03,93,2,4,20,22,254.0,27.0,synthetic_ng_v1
NGA-040538,2024-04,82,2,4,20,23,185.6,25.2,synthetic_ng_v1
NGA-040538,2024-05,89,2,4,20,21,116.3,25.8,synthetic_ng_v1
NGA-040538,2024-06,83,2,4,20,27,211.0,27.1,synthetic_ng_v1
NGA-040538,2024-07,91,2,4,20,22,140.2,28.4,synthetic_ng_v1
NGA-040538,2024-08,82,2,4,20,24,312.7,27.8,synthetic_ng_v1
NGA-040538,2024-09,75,2,4,20,23,253.4,23.7,synthetic_ng_v1
NGA-040538,2024-10,69,2,4,20,23,107.8,30.9,synthetic_ng_v1
NGA-040538,2024-11,70,2,4,20,23,225.3,27.9,synthetic_ng_v1
NGA-040538,2024-12,64,2,4,20,19,151.6,26.9,synthetic_ng_v1
NGA-013552,2020-01,59,1,4,13,22,18.0,30.0,synthetic_ng_v1
NGA-013552,2020-02,64,1,4,13,20,13.6,28.1,synthetic_ng_v1
NGA-013552,2020-03,67,1,4,13,24,32.3,32.2,synthetic_ng_v1
NGA-013552,2020-04,70,1,4,13,18,20.2,29.4,synthetic_ng_v1
NGA-013552,2020-05,66,1,4,13,24,48.5,27.0,synthetic_ng_v1
NGA-013552,2020-06,69,1,4,13,20,108.1,28.0,synthetic_ng_v1
NGA-013552,2020-07,67,1,4,13,22,57.4,29.1,synthetic_ng_v1
NGA-013552,2020-08,63,1,4,13,22,106.1,29.8,synthetic_ng_v1
NGA-013552,2020-09,52,1,4,13,28,78.2,30.3,synthetic_ng_v1
NGA-013552,2020-10,47,1,4,13,21,32.1,28.0,synthetic_ng_v1
NGA-013552,2020-11,52,1,4,13,13,30.3,30.7,synthetic_ng_v1
NGA-013552,2020-12,57,1,4,13,17,34.7,29.4,synthetic_ng_v1
NGA-013552,2021-01,57,1,4,13,21,50.1,32.3,synthetic_ng_v1
NGA-013552,2021-02,65,1,4,13,19,25.1,27.9,synthetic_ng_v1
NGA-013552,2021-03,63,1,4,13,23,48.5,32.6,synthetic_ng_v1
NGA-013552,2021-04,74,1,4,13,30,34.5,31.9,synthetic_ng_v1
NGA-013552,2021-05,68,1,4,13,24,52.2,32.7,synthetic_ng_v1
NGA-013552,2021-06,65,1,4,13,27,103.8,31.0,synthetic_ng_v1
NGA-013552,2021-07,64,1,4,13,28,114.0,29.0,synthetic_ng_v1
NGA-013552,2021-08,54,1,4,13,23,56.0,26.0,synthetic_ng_v1
NGA-013552,2021-09,63,1,4,13,17,44.3,31.0,synthetic_ng_v1
NGA-013552,2021-10,46,1,4,13,28,73.8,29.0,synthetic_ng_v1
NGA-013552,2021-11,52,1,4,13,30,42.0,30.7,synthetic_ng_v1
NGA-013552,2021-12,52,1,4,13,22,42.9,29.6,synthetic_ng_v1
NGA-013552,2022-01,52,1,4,13,25,33.2,28.7,synthetic_ng_v1
NGA-013552,2022-02,69,1,4,13,23,30.0,33.8,synthetic_ng_v1
NGA-013552,2022-03,53,1,4,13,23,34.9,31.5,synthetic_ng_v1
NGA-013552,2022-04,71,1,4,13,22,35.5,28.0,synthetic_ng_v1
NGA-013552,2022-05,67,1,4,13,23,63.2,27.2,synthetic_ng_v1
NGA-013552,2022-06,65,1,4,13,26,73.5,30.1,synthetic_ng_v1
NGA-013552,2022-07,61,1,4,13,21,66.0,30.8,synthetic_ng_v1
NGA-013552,2022-08,55,1,4,13,20,70.0,28.8,synthetic_ng_v1
NGA-013552,2022-09,53,1,4,13,25,70.7,32.7,synthetic_ng_v1
NGA-013552,2022-10,53,1,4,13,30,59.2,29.0,synthetic_ng_v1
NGA-013552,2022-11,61,1,4,13,22,40.0,29.3,synthetic_ng_v1
NGA-013552,2022-12,52,1,4,13,24,33.3,31.9,synthetic_ng_v1
NGA-013552,2023-01,52,1,4,13,20,45.4,29.8,synthetic_ng_v1
NGA-013552,2023-02,57,1,4,13,25,44.7,25.6,synthetic_ng_v1
NGA-013552,2023-03,69,1,4,13,20,38.6,32.7,synthetic_ng_v1
NGA-013552,2023-04,70,1,4,13,21,52.9,28.8,synthetic_ng_v1
NGA-013552,2023-05,70,1,4,13,21,54.7,34.6,synthetic_ng_v1
NGA-013552,2023-06,67,1,4,13,23,57.6,27.7,synthetic_ng_v1
NGA-013552,2023-07,70,1,4,13,24,74.6,30.8,synthetic_ng_v1
NGA-013552,2023-08,59,1,4,13,22,128.3,30.0,synthetic_ng_v1
NGA-013552,2023-09,51,1,4,13,18,65.1,28.8,synthetic_ng_v1
NGA-013552,2023-10,52,1,4,13,25,46.3,31.5,synthetic_ng_v1
NGA-013552,2023-11,50,1,4,13,21,28.4,27.3,synthetic_ng_v1
NGA-013552,2023-12,53,1,4,13,21,14.8,30.4,synthetic_ng_v1
NGA-013552,2024-01,54,1,4,13,25,13.8,31.2,synthetic_ng_v1
NGA-013552,2024-02,56,1,4,13,24,56.6,29.8,synthetic_ng_v1
NGA-013552,2024-03,72,1,4,13,27,24.3,28.7,synthetic_ng_v1
NGA-013552,2024-04,66,1,4,13,27,27.4,30.3,synthetic_ng_v1
NGA-013552,2024-05,68,1,4,13,25,14.1,31.4,synthetic_ng_v1
NGA-013552,2024-06,61,1,4,13,26,100.8,32.1,synthetic_ng_v1
NGA-013552,2024-07,65,1,4,13,24,26.6,30.7,synthetic_ng_v1
NGA-013552,2024-08,56,1,4,13,23,122.7,31.8,synthetic_ng_v1
NGA-013552,2024-09,44,1,4,13,23,91.3,30.9,synthetic_ng_v1
NGA-013552,2024-10,56,1,4,13,18,21.6,31.7,synthetic_ng_v1
NGA-013552,2024-11,54,1,4,13,27,42.7,28.0,synthetic_ng_v1
NGA-013552,2024-12,47,1,4,13,29,33.8,27.7,synthetic_ng_v1
NGA-026057,2020-01,92,3,5,8,20,17.9,30.3,synthetic_ng_v1
NGA-026057,2020-02,95,3,5,8,30,21.2,31.6,synthetic_ng_v1
NGA-026057,2020-03,83,3,5,8,29,24.7,30.7,synthetic_ng_v1
NGA-026057,2020-04,98,3,5,8,30,52.5,31.0,synthetic_ng_v1
NGA-026057,2020-05,88,3,5,8,19,38.3,31.4,synthetic_ng_v1
NGA-026057,2020-06,111,3,5,8,21,74.1,29.0,synthetic_ng_v1
NGA-026057,2020-07,81,3,5,8,24,125.8,24.9,synthetic_ng_v1
NGA-026057,2020-08,79,3,5,8,29,106.5,30.4,synthetic_ng_v1
NGA-026057,2020-09,80,3,5,8,21,43.5,29.6,synthetic_ng_v1
NGA-026057,2020-10,75,3,5,8,22,53.8,30.9,synthetic_ng_v1
NGA-026057,2020-11,71,3,5,8,28,12.3,26.1,synthetic_ng_v1
NGA-026057,2020-12,79,3,5,8,24,57.5,29.4,synthetic_ng_v1
NGA-026057,2021-01,79,3,5,8,24,50.2,29.0,synthetic_ng_v1
NGA-026057,2021-02,91,3,5,8,21,41.7,30.4,synthetic_ng_v1
NGA-026057,2021-03,86,3,5,8,24,14.1,30.0,synthetic_ng_v1
NGA-026057,2021-04,101,3,5,8,22,31.8,29.0,synthetic_ng_v1
NGA-026057,2021-05,102,3,5,8,30,42.9,31.9,synthetic_ng_v1
NGA-026057,2021-06,92,3,5,8,29,25.9,28.7,synthetic_ng_v1
NGA-026057,2021-07,102,3,5,8,22,58.2,30.7,synthetic_ng_v1
NGA-026057,2021-08,80,3,5,8,21,67.2,34.8,synthetic_ng_v1
NGA-026057,2021-09,72,3,5,8,26,46.9,28.4,synthetic_ng_v1
NGA-026057,2021-10,66,3,5,8,15,20.9,31.0,synthetic_ng_v1
NGA-026057,2021-11,79,3,5,8,22,35.2,30.8,synthetic_ng_v1
NGA-026057,2021-12,69,3,5,8,27,23.1,33.0,synthetic_ng_v1
NGA-026057,2022-01,71,3,5,8,27,33.2,26.1,synthetic_ng_v1
NGA-026057,2022-02,84,3,5,8,18,27.9,29.4,synthetic_ng_v1
NGA-026057,2022-03,99,3,5,8,27,41.6,29.0,synthetic_ng_v1
NGA-026057,2022-04,92,3,5,8,22,23.3,29.1,synthetic_ng_v1
NGA-026057,2022-05,89,3,5,8,17,58.1,30.4,synthetic_ng_v1
NGA-026057,2022-06,102,3,5,8,30,58.1,30.8,synthetic_ng_v1
NGA-026057,2022-07,88,3,5,8,29,68.9,28.3,synthetic_ng_v1
NGA-026057,2022-08,89,3,5,8,19,29.4,30.7,synthetic_ng_v1
NGA-026057,2022-09,88,3,5,8,13,60.2,29.4,synthetic_ng_v1
NGA-026057,2022-10,74,3,5,8,24,18.3,28.6,synthetic_ng_v1
NGA-026057,2022-11,81,3,5,8,22,70.4,26.6,synthetic_ng_v1
NGA-026057,2022-12,75,3,5,8,30,29.4,30.0,synthetic_ng_v1
NGA-026057,2023-01,78,3,5,8,26,57.0,31.3,synthetic_ng_v1
NGA-026057,2023-02,94,3,5,8,26,11.6,32.2,synthetic_ng_v1
NGA-026057,2023-03,96,3,5,8,29,33.8,28.7,synthetic_ng_v1
NGA-026057,2023-04,75,3,5,8,22,8.6,29.9,synthetic_ng_v1
NGA-026057,2023-05,85,3,5,8,14,24.8,35.2,synthetic_ng_v1
NGA-026057,2023-06,86,3,5,8,16,0.0,26.8,synthetic_ng_v1
NGA-026057,2023-07,102,3,5,8,22,123.5,31.8,synthetic_ng_v1
NGA-026057,2023-08,74,3,5,8,22,57.7,28.1,synthetic_ng_v1
NGA-026057,2023-09,72,3,5,8,25,15.4,31.3,synthetic_ng_v1
NGA-026057,2023-10,69,3,5,8,21,43.0,31.0,synthetic_ng_v1
NGA-026057,2023-11,79,3,5,8,30,47.9,30.9,synthetic_ng_v1
NGA-026057,2023-12,79,3,5,8,23,9.4,26.9,synthetic_ng_v1
NGA-026057,2024-01,88,3,5,8,17,40.8,28.8,synthetic_ng_v1
NGA-026057,2024-02,92,3,5,8,26,57.3,27.2,synthetic_ng_v1
NGA-026057,2024-03,98,3,5,8,29,46.3,33.0,synthetic_ng_v1
NGA-026057,2024-04,116,3,5,8,23,32.3,29.4,synthetic_ng_v1
NGA-026057,2024-05,86,3,5,8,25,36.7,31.6,synthetic_ng_v1
NGA-026057,2024-06,100,3,5,8,20,86.3,28.7,synthetic_ng_v1
NGA-026057,2024-07,99,3,5,8,26,34.1,31.8,synthetic_ng_v1
NGA-026057,2024-08,93,3,5,8,28,86.4,28.1,synthetic_ng_v1
NGA-026057,2024-09,86,3,5,8,18,98.8,31.5,synthetic_ng_v1
NGA-026057,2024-10,65,3,5,8,20,17.3,28.8,synthetic_ng_v1
NGA-026057,2024-11,83,3,5,8,29,38.7,29.9,synthetic_ng_v1
NGA-026057,2024-12,74,3,5,8,23,38.7,31.6,synthetic_ng_v1
NGA-002489,2020-01,56,1,3,9,24,92.0,27.8,synthetic_ng_v1
NGA-002489,2020-02,57,1,3,9,27,49.0,27.4,synthetic_ng_v1
NGA-002489,2020-03,65,1,3,9,21,70.9,29.5,synthetic_ng_v1
NGA-002489,2020-04,59,1,3,9,23,92.8,29.3,synthetic_ng_v1
NGA-002489,2020-05,60,1,3,9,21,67.1,30.5,synthetic_ng_v1
NGA-002489,2020-06,67,1,3,9,22,109.8,27.6,synthetic_ng_v1
NGA-002489,2020-07,61,1,3,9,26,136.9,27.1,synthetic_ng_v1
NGA-002489,2020-08,55,1,3,9,23,195.7,28.5,synthetic_ng_v1
NGA-002489,2020-09,52,1,3,9,23,139.0,28.6,synthetic_ng_v1
NGA-002489,2020-10,53,1,3,9,24,108.1,28.6,synthetic_ng_v1
NGA-002489,2020-11,55,1,3,9,26,85.6,28.0,synthetic_ng_v1
NGA-002489,2020-12,50,1,3,9,25,108.9,26.9,synthetic_ng_v1
NGA-002489,2021-01,53,1,3,9,23,100.5,30.7,synthetic_ng_v1
NGA-002489,2021-02,55,1,3,9,21,70.0,27.7,synthetic_ng_v1
NGA-002489,2021-03,62,1,3,9,21,25.4,27.0,synthetic_ng_v1
NGA-002489,2021-04,67,1,3,9,24,70.7,29.5,synthetic_ng_v1
NGA-002489,2021-05,58,1,3,9,27,119.5,30.1,synthetic_ng_v1
NGA-002489,2021-06,64,1,3,9,29,173.2,28.5,synthetic_ng_v1
NGA-002489,2021-07,63,1,3,9,24,186.9,28.1,synthetic_ng_v1
NGA-002489,2021-08,59,1,3,9,17,116.9,28.8,synthetic_ng_v1
NGA-002489,2021-09,45,1,3,9,11,71.0,28.8,synthetic_ng_v1
NGA-002489,2021-10,53,1,3,9,22,89.7,28.1,synthetic_ng_v1
NGA-002489,2021-11,56,1,3,9,24,117.8,31.8,synthetic_ng_v1
NGA-002489,2021-12,49,1,3,9,20,61.5,27.2,synthetic_ng_v1
NGA-002489,2022-01,59,1,3,9,25,95.1,29.6,synthetic_ng_v1
NGA-002489,2022-02,52,1,3,9,23,131.3,28.1,synthetic_ng_v1
NGA-002489,2022-03,60,1,3,9,20,70.6,26.8,synthetic_ng_v1
NGA-002489,2022-04,65,1,3,9,27,104.8,28.4,synthetic_ng_v1
NGA-002489,2022-05,68,1,3,9,18,69.1,29.1,synthetic_ng_v1
NGA-002489,2022-06,62,1,3,9,26,95.2,24.6,synthetic_ng_v1
NGA-002489,2022-07,68,1,3,9,20,188.4,29.4,synthetic_ng_v1
NGA-002489,2022-08,51,1,3,9,29,41.6,28.7,synthetic_ng_v1
NGA-002489,2022-09,60,1,3,9,25,233.4,28.2,synthetic_ng_v1
NGA-002489,2022-10,45,1,3,9,11,101.4,26.0,synthetic_ng_v1
NGA-002489,2022-11,36,1,3,9,21,59.6,26.6,synthetic_ng_v1
NGA-002489,2022-12,46,1,3,9,28,49.9,28.8,synthetic_ng_v1
NGA-002489,2023-01,59,1,3,9,25,110.1,24.1,synthetic_ng_v1
NGA-002489,2023-02,70,1,3,9,13,104.5,28.0,synthetic_ng_v1
NGA-002489,2023-03,63,1,3,9,29,150.1,29.1,synthetic_ng_v1
NGA-002489,2023-04,59,1,3,9,23,112.4,29.3,synthetic_ng_v1
NGA-002489,2023-05,64,1,3,9,28,116.0,30.8,synthetic_ng_v1
NGA-002489,2023-06,63,1,3,9,14,144.7,28.5,synthetic_ng_v1
NGA-002489,2023-07,61,1,3,9,28,121.6,26.2,synthetic_ng_v1
NGA-002489,2023-08,53,1,3,9,29,6.4,28.4,synthetic_ng_v1
NGA-002489,2023-09,50,1,3,9,24,82.8,26.1,synthetic_ng_v1
NGA-002489,2023-10,47,1,3,9,24,40.9,30.4,synthetic_ng_v1
NGA-002489,2023-11,52,1,3,9,23,141.6,28.4,synthetic_ng_v1
NGA-002489,2023-12,58,1,3,9,26,71.1,27.8,synthetic_ng_v1
NGA-002489,2024-01,55,1,3,9,18,70.4,28.9,synthetic_ng_v1
NGA-002489,2024-02,57,1,3,9,21,145.7,28.0,synthetic_ng_v1
NGA-002489,2024-03,66,1,3,9,22,103.5,28.1,synthetic_ng_v1
NGA-002489,2024-04,67,1,3,9,22,59.9,29.3,synthetic_ng_v1
NGA-002489,2024-05,55,1,3,9,23,114.9,25.1,synthetic_ng_v1
NGA-002489,2024-06,56,1,3,9,25,48.9,27.6,synthetic_ng_v1
NGA-002489,2024-07,73,1,3,9,24,145.0,26.7,synthetic_ng_v1
NGA-002489,2024-08,55,1,3,9,23,116.8,26.3,synthetic_ng_v1
NGA-002489,2024-09,48,1,3,9,23,115.4,28.1,synthetic_ng_v1
NGA-002489,2024-10,52,1,3,9,22,114.4,30.0,synthetic_ng_v1
NGA-002489,2024-11,55,1,3,9,30,22.5,28.0,synthetic_ng_v1
NGA-002489,2024-12,52,1,3,9,22,92.9,27.9,synthetic_ng_v1
NGA-046588,2020-01,52,1,4,13,27,51.4,29.0,synthetic_ng_v1
NGA-046588,2020-02,64,1,4,13,24,29.4,27.8,synthetic_ng_v1
NGA-046588,2020-03,78,1,4,13,26,41.9,30.6,synthetic_ng_v1
NGA-046588,2020-04,67,1,4,13,23,47.0,26.1,synthetic_ng_v1
NGA-046588,2020-05,62,1,4,13,30,12.2,31.7,synthetic_ng_v1
NGA-046588,2020-06,72,1,4,13,25,109.9,32.1,synthetic_ng_v1
NGA-046588,2020-07,66,1,4,13,29,49.1,32.3,synthetic_ng_v1
NGA-046588,2020-08,60,1,4,13,27,81.2,28.4,synthetic_ng_v1
NGA-046588,2020-09,54,1,4,13,22,67.9,31.9,synthetic_ng_v1
NGA-046588,2020-10,47,1,4,13,26,52.3,27.0,synthetic_ng_v1
NGA-046588,2020-11,51,1,4,13,25,8.8,31.3,synthetic_ng_v1
NGA-046588,2020-12,57,1,4,13,22,18.7,30.7,synthetic_ng_v1
NGA-046588,2021-01,51,1,4,13,28,27.4,29.1,synthetic_ng_v1
NGA-046588,2021-02,74,1,4,13,24,14.2,28.1,synthetic_ng_v1
NGA-046588,2021-03,69,1,4,13,20,38.3,28.3,synthetic_ng_v1
NGA-046588,2021-04,72,1,4,13,24,10.0,26.2,synthetic_ng_v1
NGA-046588,2021-05,66,1,4,13,28,49.6,30.7,synthetic_ng_v1
NGA-046588,2021-06,89,1,4,13,25,60.6,29.9,synthetic_ng_v1
NGA-046588,2021-07,67,1,4,13,30,66.1,30.4,synthetic_ng_v1
NGA-046588,2021-08,46,1,4,13,25,21.6,33.4,synthetic_ng_v1
NGA-046588,2021-09,57,1,4,13,22,59.8,28.6,synthetic_ng_v1
NGA-046588,2021-10,61,1,4,13,29,46.8,32.5,synthetic_ng_v1
NGA-046588,2021-11,58,1,4,13,13,33.0,25.8,synthetic_ng_v1
NGA-046588,2021-12,44,1,4,13,25,35.1,33.0,synthetic_ng_v1
NGA-046588,2022-01,64,1,4,13,19,26.9,30.9,synthetic_ng_v1
NGA-046588,2022-02,75,1,4,13,17,29.4,29.4,synthetic_ng_v1
NGA-046588,2022-03,65,1,4,13,20,33.1,30.6,synthetic_ng_v1
NGA-046588,2022-04,73,1,4,13,26,40.6,30.9,synthetic_ng_v1
NGA-046588,2022-05,65,1,4,13,21,46.4,31.1,synthetic_ng_v1
NGA-046588,2022-06,70,1,4,13,25,35.2,29.0,synthetic_ng_v1
NGA-046588,2022-07,54,1,4,13,18,91.9,32.9,synthetic_ng_v1
NGA-046588,2022-08,61,1,4,13,29,64.1,32.9,synthetic_ng_v1
NGA-046588,2022-09,53,1,4,13,28,63.4,30.5,synthetic_ng_v1
NGA-046588,2022-10,57,1,4,13,28,27.4,30.2,synthetic_ng_v1
NGA-046588,2022-11,57,1,4,13,23,6.4,31.7,synthetic_ng_v1
NGA-046588,2022-12,50,1,4,13,24,32.8,31.0,synthetic_ng_v1
NGA-046588,2023-01,54,1,4,13,18,24.6,29.6,synthetic_ng_v1
NGA-046588,2023-02,74,1,4,13,26,31.2,32.1,synthetic_ng_v1
NGA-046588,2023-03,68,1,4,13,28,10.8,29.5,synthetic_ng_v1
NGA-046588,2023-04,69,1,4,13,26,32.7,28.1,synthetic_ng_v1
NGA-046588,2023-05,62,1,4,13,30,30.9,32.0,synthetic_ng_v1
NGA-046588,2023-06,75,1,4,13,26,89.5,30.3,synthetic_ng_v1
NGA-046588,2023-07,64,1,4,13,17,114.7,29.0,synthetic_ng_v1
NGA-046588,2023-08,58,1,4,13,28,69.4,24.5,synthetic_ng_v1
NGA-046588,2023-09,64,1,4,13,23,70.5,28.9,synthetic_ng_v1
NGA-046588,2023-10,57,1,4,13,26,37.3,34.2,synthetic_ng_v1
NGA-046588,2023-11,60,1,4,13,28,32.9,29.9,synthetic_ng_v1
NGA-046588,2023-12,54,1,4,13,23,40.0,31.1,synthetic_ng_v1
NGA-046588,2024-01,56,1,4,13,28,37.3,30.1,synthetic_ng_v1
NGA-046588,2024-02,66,1,4,13,22,26.6,29.5,synthetic_ng_v1
NGA-046588,2024-03,75,1,4,13,22,27.6,32.3,synthetic_ng_v1
NGA-046588,2024-04,74,1,4,13,27,36.4,31.1,synthetic_ng_v1
NGA-046588,2024-05,59,1,4,13,24,45.4,35.2,synthetic_ng_v1
NGA-046588,2024-06,62,1,4,13,25,71.0,31.6,synthetic_ng_v1
NGA-046588,2024-07,64,1,4,13,21,61.9,28.4,synthetic_ng_v1
NGA-046588,2024-08,64,1,4,13,21,86.0,28.5,synthetic_ng_v1
NGA-046588,2024-09,55,1,4,13,30,46.3,28.2,synthetic_ng_v1
NGA-046588,2024-10,61,1,4,13,16,8.6,27.5,synthetic_ng_v1
NGA-046588,2024-11,63,1,4,13,26,34.9,27.9,synthetic_ng_v1
NGA-046588,2024-12,47,1,4,13,22,33.4,33.3,synthetic_ng_v1
